#p(GeV)  total_phi(gamma=0.0)   total_phi(gamma=0.5)   total_phi(gamma=1.0)   total_phi(gamma=1.5) listing = Kaon(0) at Tfo = 0.15 GeV
0.01 0.7486229475948907 0.4678332850857103 0.2630011335614202 0.12264423246300682
0.02225 0.7466491165757908 0.4667022073659106 0.26238453542917944 0.12231544541082134
0.0345 0.7431846962581807 0.4647146646848307 0.2612995951736891 0.1217360769564823
0.04675 0.7382442722088911 0.46187525215705405 0.25974644625167725 0.12090480350219072
0.059000000000000004 0.7318484472000073 0.45819047366209176 0.25772527809886936 0.11981974354919606
0.07125000000000001 0.7240235527283694 0.4536686642158559 0.25523633442709037 0.11847847176907014
0.08349999999999999 0.7148012872313164 0.44831989227950675 0.2522799110672844 0.11687803683360998
0.09574999999999999 0.7042182908850534 0.4421558444366432 0.24885635340215814 0.11501498264742815
0.108 0.6923156682284521 0.43518969521885836 0.2449660534390192 0.11288537257179367
0.12025 0.679138470729838 0.4274359650971003 0.24060944657851457 0.1104848161871384
0.1325 0.6647351517979271 0.4189103697788362 0.2357870081382737 0.10780849811551631
0.14475 0.6491570066492918 0.40962966396172834 0.23049924969193808 0.10485120841311257
0.157 0.6324576089269185 0.3996114826021002 0.22474671528379847 0.1016073740458999
0.16925 0.6146922550800785 0.38887418257398226 0.21852997757740802 0.0980710909773778
0.1815 0.5959174263404021 0.377436687338325 0.21184963399331375 0.09423615642425094
0.19375 0.5761902767449374 0.36531833693019855 0.2047063028866876 0.09009610087181595
0.20600000000000002 0.555568154146787 0.3525387452231011 0.1971006198104176 0.08564421948353189
0.21825 0.5341081595957293 0.3391176660618498 0.18903323390338678 0.08087360258650497
0.2305 0.5118667489345888 0.32507486948535275 0.18050480443752825 0.0757771649643287
0.24275000000000002 0.4888993789997983 0.3104300289018759 0.17151599755096655 0.07034767373892808
0.255 0.4652601994818368 0.29520261974372003 0.16206748318842412 0.06457777467214809
0.26725 0.4410017903246874 0.2794118298240088 0.15215993226418956 0.05846001676440839
0.27949999999999997 0.41617494354232354 0.2630764813513073 0.14179401405749936 0.05198687507079913
0.29175 0.3908284875123065 0.24621496433125134 0.1309703938452347 0.04515077169377173
0.304 0.36500915117020166 0.22884518089914183 0.11968973077247692 0.037944094945641875
0.31625000000000003 0.3387614650643263 0.21098449998259605 0.10795267595769886 0.03035921670325757
0.3285 0.3121276959236874 0.19264972158652233 0.09575987082622932 0.02238850800142257
0.34075 0.28514781122434235 0.1738570499203891 0.08311194566306929 0.014024352931160031
0.353 0.25785947019058164 0.1546220745460465 0.07000951837415588 0.005259160923989308
0.36524999999999996 0.23029803771636356 0.1349597587087435 0.056453193443699014 -0.0039146224855672405
0.3775 0.2024966178190562 0.11488443402006507 0.04244356107419941 -0.013504506319565242
0.38975 0.17448610342281043 0.09440980068501582 0.02798119649517011 -0.023517946134268882
0.402 0.14629523949572468 0.07354893250232515 0.013066659426320498 -0.03396233721008578
0.41424999999999995 0.11795069681853045 0.05231428591370652 -0.002299506318992518 -0.044845008848533846
0.4265 0.08947715393027245 0.0307177124310676 -0.01811677310396375 -0.056173219673207715
0.43875 0.06089738506811059 0.008770473827866561 -0.03438462962563825 -0.06795415383531886
0.451 0.03223235218578911 -0.013516740460310988 -0.051102580972154366 -0.08019491802903282
0.46325 0.0035012993923939665 -0.0361337942220741 -0.06827014859205811 -0.09290253922719516
0.47550000000000003 -0.025278151604739413 -0.05907108408226245 -0.08588687018702898 -0.1060839630538843
0.48775 -0.054089906244694175 -0.08231951822374138 -0.10395229953854453 -0.11974605271634725
0.5 -0.08291930303206511 -0.1058704945514851 -0.1224660062781501 -0.1338955884250663
