#T(GeV)  deltan_rel(gamma=0.0)   deltan_rel(gamma=0.5)   deltan_rel(gamma=1.0)   deltan_rel(gamma=1.5) species = Kaon(0)
0.1 0.6806323450026098 0.47086792935033456 0.25795550425488817 0.057431130776483236
0.1015 0.6221711344963643 0.41490674402899247 0.20733592110290902 0.013938662643974137
0.10300000000000001 0.5674310503439967 0.3630651607367976 0.16093842048810098 -0.025446587982816262
0.10450000000000001 0.5161144072267013 0.31496998933681086 0.11835353081969278 -0.06114315242237359
0.10600000000000001 0.46794621868763253 0.27028386256324716 0.07921530111623179 -0.09352213938420177
0.10750000000000001 0.42267294677081496 0.22870183108450123 0.043196429326367275 -0.12291303109345834
0.109 0.38006119682550266 0.18994824435238294 0.010003942447695492 -0.14960874239762362
0.1105 0.3398963977770433 0.15377390731371704 -0.020624629635412662 -0.17387003751506036
0.112 0.30198149876696173 0.11995349839958848 -0.04892464068896134 -0.1959293873332033
0.1135 0.2661357035913678 0.08828323175649025 -0.07510732440806298 -0.21599434001621068
0.115 0.23219325873284513 0.05857874490340593 -0.0993624452245835 -0.23425046800891766
0.1165 0.20000230265772762 0.030673193801812576 -0.12186064373588848 -0.250863946519875
0.11800000000000001 0.1694237827597662 0.0044155362918731735 -0.14275551278537923 -0.2659838110819596
0.11950000000000001 0.14033044097254893 -0.020331013102868334 -0.16218543574765237 -0.2797439355992419
0.121 0.11260586901550959 -0.043690373942120456 -0.18027521546796133 -0.2922647667244273
0.1225 0.08614363116273664 -0.06577485100604806 -0.19713751858459502 -0.3036548456468455
0.124 0.0608464519577314 -0.08668626042805003 -0.21287415712991042 -0.31401214427182506
0.1255 0.036625465544892724 -0.10651694306656519 -0.2275772265518982 -0.3234252390875633
0.127 0.013399524118341045 -0.12535067727005358 -0.24133011744197239 -0.3319743434421628
0.1285 -0.008905440403154446 -0.14326350104843072 -0.2542084151690421 -0.33973221531505704
0.13 -0.030357003288229947 -0.1603244532827066 -0.2662807010445994 -0.3467649566635767
0.1315 -0.05101678735923956 -0.17659624236434301 -0.27760926608911185 -0.3531327174315608
0.133 -0.0709409601792554 -0.19213584969959596 -0.2882507475527428 -0.3588903161104876
0.1345 -0.09018069156936111 -0.20699507482363674 -0.2982566969996192 -0.36408778720301416
0.136 -0.10878257435396503 -0.2212210281179748 -0.30767408766299625 -0.3687708644625049
0.1375 -0.12678901178490226 -0.2348565763903582 -0.31654576798369544 -0.3729814081367024
0.139 -0.14423857406326807 -0.24794074607873248 -0.32491086719236406 -0.37675778268792426
0.1405 -0.1611663268445689 -0.2605090882887099 -0.33280515840238944 -0.38013519154352454
0.14200000000000002 -0.17760413358760158 -0.2725940093941799 -0.3402613837683253 -0.38314597393912736
0.14350000000000002 -0.1935809340517503 -0.2842250705857846 -0.347309545921135 -0.38581986864323614
0.14500000000000002 -0.20912300115833105 -0.29542925924278496 -0.3539771692122681 -0.38818424853985023
0.14650000000000002 -0.2242541778110032 -0.3062312350585169 -0.36028953435437533 -0.39026433008015327
0.14800000000000002 -0.23899609447601505 -0.3166535529107664 -0.36626988880701417 -0.3920833600911218
0.14950000000000002 -0.253368370410041 -0.32671686497076374 -0.3719396359203663 -0.3936627832113479
0.15100000000000002 -0.26738879873270316 -0.3364401038424148 -0.37731850482257906 -0.39502239228744407
0.15250000000000002 -0.28107351638823297 -0.3458406483928925 -0.3824247034699389 -0.3961804635091818
0.15400000000000003 -0.29443716188823543 -0.35493447406334416 -0.38727505603413814 -0.39715387863928214
0.1555 -0.3074930186257126 -0.36373628876049 -0.3918851267699682 -0.3979582352733614
0.157 -0.3202531478979232 -0.3722596559266414 -0.39626933158580613 -0.39860794710204833
0.1585 -0.33272851061712716 -0.38051710574067327 -0.4004410386719769 -0.399116334983
0.16 -0.3449290788582385 -0.3885202356263769 -0.4044126591735081 -0.39949571003922374
